"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2019","2019",3.5544194877211,,
"GRC","Greece","IND-EQUI-NEWREG-2WHEELERS-PC","First registrations of motorised two-wheelers per one thousand inhabitants","2020","2020",3.3148265487846,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2000","2000",0.05358229574318,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2001","2001",0.07935826962883,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2002","2002",0.031462053553,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2003","2003",0.08345480949518,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2004","2004",0.13774354889636,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2005","2005",0.05997826220312,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2006","2006",0.04282980903894,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2007","2007",0.05665941347732,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2008","2008",0.05181515062366,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2009","2009",0.08886274325501,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2010","2010",0.03623663729041,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2011","2011",0.00720402769985,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2012","2012",0.01004978627907,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2013","2013",0.00884615900232,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2014","2014",0.01542357969717,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2015","2015",0.01136690970598,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2016","2016",0.01772462082535,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2017","2017",0.01636497007489,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2018","2018",0.02217484548884,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2019","2019",0.03367040423699,,
"GRC","Greece","IND-EQUI-NEWREG-BUS-PC","First registrations of buses per one thousand inhabitants","2020","2020",0.02701288271483,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2000","2000",26.698790132122,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2001","2001",25.733530028911,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2002","2002",24.531229160976,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2003","2003",23.470658588388,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2004","2004",26.33311611416,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2005","2005",24.481324553025,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2006","2006",24.271435003678,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2007","2007",25.31779731009,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2008","2008",24.091968823167,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2009","2009",19.824584764748,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2010","2010",12.653330205413,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2011","2011",8.7834207226919,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2012","2012",5.2783107232759,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2013","2013",5.3495550610016,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2014","2014",6.5008552283135,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2015","2015",6.976972211972,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2016","2016",7.3116380881129,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2017","2017",8.1825780202273,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2018","2018",9.6266780907495,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2019","2019",10.633412121457,,
"GRC","Greece","IND-EQUI-NEWREG-PASSCAR-PC","First registrations of passenger cars per one thousand inhabitants","2020","2020",7.4399461088316,,
"GRC","Greece","IND-EQUI-NEWREG-ROADTRACTOR-PC","First registrations of road tractors per one thousand inhabitants","2000","2000",0.13539015314727,,
"GRC","Greece","IND-EQUI-NEWREG-ROADTRACTOR-PC","First registrations of road tractors per one thousand inhabitants","2001","2001",0.16562126109313,,
"GRC","Greece","IND-EQUI-NEWREG-ROADTRACTOR-PC","First registrations of road tractors per one thousand inhabitants","2002","2002",0.17180299214219,,
"GRC","Greece","IND-EQUI-NEWREG-ROADTRACTOR-PC","First registrations of road tractors per one thousand inhabitants","2003","2003",0.20534275494209,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2000","2000",1.9272143486831,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2001","2001",1.7318852318702,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2002","2002",1.4436237836116,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2003","2003",1.2134948530783,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2004","2004",1.0952470243524,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2005","2005",1.0838595934377,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2006","2006",1.1250685219542,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2007","2007",0.96917188470505,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2008","2008",0.89398059507281,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2009","2009",1.0830608305222,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2010","2010",1.0762294200684,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2011","2011",1.0383235779885,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2012","2012",1.1753743531321,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2013","2013",1.1584094977505,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2014","2014",1.1453988382576,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2015","2015",1.3008115325939,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2016","2016",1.2607746153507,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2017","2017",1.1698024656787,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2018","2018",1.0965677892669,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2019","2019",1.1338776339206,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2020","2020",1.2380167206021,,
"HUN","Hungary","IND-EQUI-STOCK-2WHEELERS-GDP","Motorised two-wheelers per one million units of current USD GDP","2021","2021",1.1136827186211,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2000","2000",0.38120723380545,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2001","2001",0.33148202965185,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2002","2002",0.26438256723833,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2003","2003",0.20961463566116,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2004","2004",0.16738249653986,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2005","2005",0.15413674997342,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2006","2006",0.15314268041256,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2007","2007",0.1276797377127,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2008","2008",0.11365819420895,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2009","2009",0.13519567976594,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2010","2010",0.13346664135526,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2011","2011",0.1223455188242,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2012","2012",0.13430964422271,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2013","2013",0.12948438373041,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2014","2014",0.12708297250272,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2015","2015",0.14487813609201,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2016","2016",0.14370597504078,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2017","2017",0.13070164874006,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2018","2018",0.11916696813672,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2019","2019",0.11863020113847,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2020","2020",0.10802124371308,,
"HUN","Hungary","IND-EQUI-STOCK-BUS-GDP","Buses per one million units of current USD GDP","2021","2021",0.09765847196089,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2000","2000",50.086394886105,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2001","2001",46.192542697111,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2002","2002",38.896706456662,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2003","2003",32.563950821517,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2004","2004",27.164917192778,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2005","2005",25.516345239797,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2006","2006",25.525828193316,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2007","2007",21.486811394344,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2008","2008",19.298378180454,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2009","2009",22.993328940661,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2010","2010",22.576547032623,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2011","2011",20.908557499172,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2012","2012",23.180877308771,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2013","2013",22.410342598288,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2014","2014",22.035101167877,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2015","2015",25.539263227712,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2016","2016",25.761686978734,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2017","2017",24.260664652261,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2018","2018",22.681352848364,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2019","2019",23.245598279658,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2020","2020",24.944318530479,,
"HUN","Hungary","IND-EQUI-STOCK-PASSCAR-GDP","Passenger cars per one million units of current USD GDP","2021","2021",22.107246183897,,
"HUN","Hungary","IND-EQUI-STOCK-LGV-GDP","Light goods road motor vehicles per one million units of current USD GDP","2005","2005",2.2739542981609,,
"HUN","Hungary","IND-EQUI-STOCK-LGV-GDP","Light goods road motor vehicles per one million units of current USD GDP","2006","2006",2.3149424702621,,
"HUN","Hungary","IND-EQUI-STOCK-LGV-GDP","Light goods road motor vehicles per one million units of current USD GDP","2007","2007",1.9747024276101,,
"HUN","Hungary","IND-EQUI-STOCK-LGV-GDP","Light goods road motor vehicles per one million units of current USD GDP","2008","2008",1.7892938869491,,
"HUN","Hungary","IND-EQUI-STOCK-LGV-GDP","Light goods road motor vehicles per one million units of current USD GDP","2009","2009",2.1482685069444,,
"HUN","Hungary","IND-EQUI-STOCK-LGV-GDP","Light goods road motor vehicles per one million units of current USD GDP","2010","2010",2.1229450162081,,
"HUN","Hungary","IND-EQUI-STOCK-LGV-GDP","Light goods road motor vehicles per one million units of current USD GDP","2011","2011",1.9763105857194,,
"HUN","Hungary","IND-EQUI-STOCK-LGV-GDP","Light goods road motor vehicles per one million units of current USD GDP","2012","2012",2.1766996788397,,
"HUN","Hungary","IND-EQUI-STOCK-LGV-GDP","Light goods road motor vehicles per one million units of current USD GDP","2013","2013",2.0879052862024,,
